station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Wanstead Park,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,62.0,,,,,,,,,,,,,8.0,9.0,,,,3.0,,,,,31.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,8.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,9.0,,,,,,,,15.0,,,,,,,,,,,,,21.0,,,,,,24.0,,,,,,,,26.0,,,,11.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,12.0,15.0,,13.0,,,,,,,,,,,,,,,,,,27.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,7.0,,,,,,,,13.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,40.0,,,,,,,,,,,9.0,,,,,,,41.0,,,,,,,,,,11.0,,,27.0,,,,,10.0,,36.0,,,761.0
Wapping,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,8.0,,13.0,,415.0,,,,6.0,,,,,,,,,,,,,,,6.0,13.0,,,,,,,,,,,3.0,,,,,,9.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,7.0,,,,,,10.0,10.0,,7.0,10.0,,,,8.0,,,,,,,,,,,,,,,,,,69.0,,,,,,8.0,3.0,,,,,19.0,,,,6.0,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,15.0,,,,,,,,,,,,2.0,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,31.0,,,,,,,,,,196.0,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,185.0,,9.0,,,,,,,,,,1251.0
Warren Street,,,2.0,9.0,8.0,,1.0,0.0,,17.0,4.0,1.0,1.0,25.0,3.0,62.0,14.0,3.0,0.0,3.0,1.0,,,0.0,5.0,3.0,5.0,15.0,2.0,,52.0,4.0,1.0,1.0,,1.0,1.0,,4.0,,1.0,,,,0.0,1.0,,,4.0,,,,19.0,13.0,25.0,8.0,7.0,,0.0,,,0.0,4.0,29.0,18.0,0.0,,0.0,,1.0,0.0,2.0,,,2.0,1.0,,0.0,2.0,1.0,13.0,,,0.0,,,,,0.0,1.0,,,0.0,,,,1.0,3.0,1.0,7.0,1.0,1.0,1.0,,2.0,0.0,1.0,11.0,,8.0,0.0,,21.0,,,0.0,120.0,18.0,0.0,35.0,2.0,4.0,,8.0,,,4.0,,0.0,,6.0,2.0,1.0,59.0,,,0.0,13.0,51.0,1.0,,3.0,,,,,0.0,11.0,3.0,,1.0,2.0,,,1.0,1.0,,1.0,,0.0,0.0,1.0,2.0,,1.0,6.0,,29.0,1.0,0.0,48.0,3.0,4.0,,,0.0,0.0,1.0,0.0,,6.0,0.0,,,,2.0,1.0,,3.0,7.0,,1.0,1.0,2.0,,1.0,,88.0,1.0,12.0,2.0,3.0,4.0,,1.0,26.0,,1.0,,1.0,,,47.0,26.0,,,0.0,2.0,2.0,,10.0,15.0,,8.0,3.0,1.0,0.0,26.0,1.0,14.0,,1.0,,,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,7.0,0.0,20.0,0.0,3.0,132.0,21.0,1.0,3.0,,,0.0,31.0,8.0,0.0,1.0,,,0.0,,,2.0,3.0,,0.0,4.0,2.0,0.0,,0.0,11.0,3.0,0.0,0.0,,,,2.0,,0.0,0.0,0.0,14.0,,7.0,,,9.0,1.0,,,11.0,0.0,,1.0,,0.0,17.0,0.0,,0.0,,1.0,1.0,,1.0,1.0,14.0,,18.0,6.0,19.0,1.0,,1.0,,2.0,2.0,,1.0,21.0,,,0.0,0.0,,3.0,,12.0,,0.0,1.0,3.0,68.0,3.0,0.0,,9.0,2.0,,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,15.0,41.0,3.0,,,0.0,,,,2.0,32.0,0.0,,,1.0,3.0,0.0,6.0,,0.0,3.0,6.0,0.0,,2.0,0.0,,2.0,,23.0,5.0,,14.0,1.0,3.0,3.0,1.0,2.0,2.0,,0.0,,1.0,,1907.0
Warwick Avenue,,,,12.0,12.0,,,0.0,,17.0,4.0,1.0,1.0,57.0,5.0,75.0,16.0,5.0,,7.0,5.0,,,,5.0,5.0,7.0,18.0,4.0,,48.0,6.0,,1.0,,2.0,,,7.0,,,,,,0.0,1.0,,,5.0,,,,12.0,20.0,39.0,12.0,8.0,,1.0,,,,,27.0,16.0,,,,,,,3.0,,,2.0,2.0,,0.0,2.0,1.0,11.0,,,,,,,,,1.0,,,1.0,,,,2.0,6.0,,16.0,,2.0,2.0,,4.0,1.0,,48.0,,11.0,,,20.0,,,0.0,31.0,25.0,,38.0,2.0,9.0,,11.0,,,9.0,,1.0,,14.0,,2.0,15.0,,,,25.0,49.0,2.0,,7.0,,,,,0.0,30.0,,,,5.0,,,2.0,3.0,,1.0,,1.0,1.0,2.0,3.0,,1.0,17.0,,34.0,2.0,,38.0,9.0,4.0,,,,1.0,1.0,1.0,,7.0,,,,,3.0,3.0,,,7.0,,1.0,2.0,5.0,,10.0,,60.0,2.0,14.0,10.0,4.0,,,,20.0,,2.0,,2.0,,,62.0,35.0,,,1.0,21.0,3.0,,13.0,17.0,,25.0,5.0,,,32.0,2.0,7.0,,2.0,,,1.0,6.0,,6.0,,1.0,,1.0,2.0,1.0,,,21.0,,24.0,,5.0,86.0,187.0,,6.0,,,1.0,29.0,10.0,0.0,2.0,,,1.0,,,5.0,14.0,,1.0,,5.0,1.0,,,15.0,6.0,1.0,,,,,,,0.0,,1.0,13.0,,11.0,,,24.0,2.0,,,15.0,,,,,,28.0,1.0,,,,2.0,1.0,,3.0,1.0,17.0,,22.0,13.0,21.0,,,1.0,,3.0,3.0,,2.0,35.0,,,,,,8.0,,13.0,,,2.0,5.0,38.0,4.0,0.0,,12.0,2.0,,3.0,2.0,,,,,2.0,3.0,22.0,48.0,5.0,,,1.0,,,34.0,,35.0,1.0,,,3.0,7.0,,13.0,,,6.0,12.0,,,4.0,,,,,26.0,,,20.0,2.0,12.0,7.0,1.0,3.0,6.0,,1.0,,,,2389.0
Waterloo,,,55.0,413.0,398.0,,18.0,4.0,,330.0,82.0,21.0,20.0,623.0,130.0,3615.0,462.0,111.0,7.0,110.0,34.0,,,12.0,94.0,214.0,200.0,857.0,64.0,,1071.0,346.0,22.0,23.0,,53.0,17.0,,222.0,,61.0,,,,6.0,17.0,,,91.0,,,,276.0,731.0,1128.0,312.0,373.0,,12.0,,,7.0,71.0,859.0,1170.0,3.0,,4.0,,46.0,9.0,109.0,,,84.0,73.0,,7.0,45.0,30.0,497.0,,,6.0,,,,,14.0,22.0,,,15.0,,,,28.0,87.0,26.0,247.0,46.0,40.0,50.0,,59.0,8.0,18.0,284.0,,807.0,6.0,,2154.0,,,8.0,762.0,337.0,5.0,927.0,47.0,119.0,,196.0,,,144.0,,15.0,,236.0,57.0,18.0,487.0,,,2.0,296.0,1743.0,24.0,,105.0,,,,,8.0,404.0,75.0,,36.0,44.0,,,24.0,49.0,,20.0,,12.0,14.0,31.0,47.0,,20.0,209.0,,646.0,34.0,6.0,1363.0,87.0,80.0,,,9.0,15.0,18.0,9.0,,211.0,6.0,,,,196.0,20.0,,89.0,141.0,,17.0,24.0,65.0,,37.0,,1217.0,23.0,404.0,75.0,578.0,109.0,,43.0,1030.0,,42.0,,46.0,,,2320.0,2385.0,,,13.0,45.0,50.0,,534.0,352.0,,214.0,139.0,19.0,9.0,1171.0,38.0,169.0,,24.0,,,13.0,75.0,11.0,167.0,5.0,11.0,23.0,15.0,34.0,16.0,10.0,,202.0,11.0,685.0,13.0,248.0,2251.0,579.0,35.0,95.0,,,14.0,1354.0,350.0,7.0,36.0,,,12.0,,,81.0,71.0,,11.0,97.0,65.0,10.0,,7.0,235.0,91.0,13.0,3.0,,,,45.0,,6.0,4.0,8.0,358.0,,198.0,,,263.0,19.0,,,501.0,15.0,,19.0,,9.0,620.0,8.0,,7.0,,40.0,20.0,,41.0,21.0,2496.0,,1552.0,159.0,723.0,31.0,,18.0,,93.0,124.0,,21.0,831.0,,,7.0,7.0,,101.0,,843.0,,3.0,49.0,120.0,1410.0,75.0,9.0,,500.0,32.0,,49.0,33.0,17.0,10.0,13.0,,46.0,43.0,663.0,2130.0,103.0,,,13.0,,,891.0,57.0,,13.0,,,30.0,101.0,16.0,208.0,,4.0,139.0,167.0,4.0,,64.0,5.0,,57.0,,2713.0,157.0,,613.0,30.0,96.0,109.0,,56.0,53.0,,17.0,,20.0,,67311.0
Watford,,,4.0,10.0,10.0,,2.0,1.0,,11.0,,,,19.0,5.0,58.0,11.0,7.0,,5.0,,,,,4.0,5.0,,13.0,4.0,,23.0,,,,,,,,6.0,,3.0,,,,,,,,,,,,9.0,19.0,41.0,14.0,7.0,,2.0,,,3.0,,17.0,10.0,1.0,,,,,4.0,3.0,,,,,,,,,7.0,,,11.0,,,,,,,,,,,,,3.0,,2.0,,,,3.0,,3.0,2.0,,10.0,,8.0,,,13.0,,,,,11.0,,25.0,,7.0,,9.0,,,,,,,7.0,,,,,,,10.0,27.0,,,,,,,,,20.0,,,,,,,,10.0,,,,,,,,,,7.0,,26.0,,1.0,23.0,,3.0,,,,2.0,2.0,,,4.0,1.0,,,,2.0,,,,5.0,,,,5.0,,,,33.0,3.0,9.0,4.0,3.0,,,2.0,12.0,,,,,,,47.0,27.0,,,,,2.0,,10.0,9.0,,7.0,5.0,,7.0,24.0,,,,2.0,,,,,1.0,7.0,1.0,,,,6.0,8.0,4.0,,8.0,,17.0,,,41.0,23.0,4.0,,,,,16.0,8.0,2.0,,,,2.0,,,,4.0,,2.0,,,2.0,,,,7.0,7.0,,,,,2.0,,1.0,,2.0,8.0,,11.0,,,12.0,1.0,,,10.0,,,2.0,,2.0,17.0,,,,,,,,,,12.0,,15.0,7.0,15.0,,,3.0,,3.0,,,2.0,40.0,,,1.0,1.0,,5.0,,9.0,,,,,21.0,5.0,,,10.0,,,3.0,,,,,,,8.0,17.0,31.0,7.0,,,,,,19.0,2.0,24.0,,,,3.0,14.0,,,,,6.0,11.0,1.0,,,,,3.0,,17.0,8.0,,17.0,3.0,7.0,,,3.0,3.0,,,,,,1400.0
Watford High Street,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,3.0,4.0,,,,,28.0,,,,10.0,,,,,,,,10.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,14.0,6.0,,,,,,,9.0,,8.0,,,12.0,,2.0,,5.0,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,3.0,6.0,8.0,,4.0,7.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,25.0,,,,,,4.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,8.0,,,15.0,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,468.0
Watford Junction,,4.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,18.0,,,,11.0,,,,,,3.0,,9.0,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,7.0,,,,,,,,,,,,,8.0,,,,,,16.0,7.0,,4.0,,,,,10.0,,9.0,,2.0,13.0,,2.0,,5.0,,,,,,,,,46.0,,,,,,6.0,,,,,,,,,,,,,3.0,7.0,,,5.0,7.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,5.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,9.0,,,,,,,19.0,,,,,,,,,,,,,17.0,,,,,,,,,,493.0
Wembley Central,,4.0,,12.0,12.0,,,,,15.0,5.0,,,28.0,6.0,74.0,15.0,7.0,1.0,,3.0,,,1.0,,6.0,8.0,16.0,5.0,,34.0,6.0,2.0,2.0,,,,,8.0,,3.0,4.0,5.0,,,,,2.0,,4.0,,9.0,13.0,22.0,47.0,15.0,8.0,2.0,,2.0,,,,23.0,13.0,,,,,,,4.0,3.0,10.0,3.0,,,,,2.0,9.0,,2.0,,,,,,1.0,2.0,3.0,4.0,,5.0,,,,,,17.0,5.0,3.0,3.0,,5.0,,,17.0,,11.0,,,17.0,,,1.0,29.0,16.0,,34.0,3.0,12.0,6.0,11.0,,,11.0,,1.0,,13.0,,,13.0,,6.0,,15.0,38.0,,,15.0,5.0,,3.0,3.0,1.0,31.0,,9.0,,17.0,,2.0,9.0,5.0,1.0,,2.0,,,,,,2.0,14.0,,33.0,2.0,,31.0,8.0,4.0,4.0,,,,2.0,,4.0,6.0,,,6.0,,3.0,4.0,8.0,8.0,7.0,4.0,8.0,3.0,,2.0,4.0,,47.0,,14.0,6.0,3.0,,,,16.0,,2.0,1.0,3.0,,,62.0,34.0,,,1.0,5.0,3.0,,12.0,14.0,,11.0,6.0,,,31.0,2.0,7.0,,,,,1.0,,,8.0,1.0,11.0,,,,2.0,,,16.0,,23.0,,5.0,59.0,41.0,,8.0,2.0,,,22.0,10.0,1.0,2.0,,,1.0,,,7.0,10.0,2.0,,7.0,,,,0.0,8.0,12.0,,,,,,3.0,,,,,11.0,,13.0,,,29.0,,,,16.0,,5.0,,2.0,,28.0,6.0,,,2.0,2.0,1.0,,3.0,2.0,16.0,,21.0,11.0,19.0,3.0,,2.0,,4.0,4.0,,16.0,44.0,,,,,,,,12.0,,,2.0,6.0,29.0,5.0,,,13.0,,,,2.0,1.0,,,3.0,3.0,5.0,23.0,44.0,8.0,,2.0,,1.0,,29.0,5.0,31.0,,3.0,4.0,,11.0,,15.0,,,7.0,19.0,,,,,,4.0,,23.0,17.0,,22.0,3.0,26.0,10.0,2.0,4.0,4.0,,1.0,,,,2248.0
Wembley Park,,,14.0,40.0,40.0,,8.0,2.0,,48.0,14.0,5.0,4.0,100.0,18.0,243.0,49.0,24.0,2.0,18.0,7.0,,,3.0,15.0,18.0,25.0,55.0,18.0,,113.0,20.0,6.0,5.0,,8.0,,,25.0,,9.0,,,,2.0,,,,14.0,,,,38.0,74.0,152.0,50.0,28.0,,13.0,,,4.0,11.0,77.0,44.0,2.0,,,,11.0,5.0,12.0,,,9.0,9.0,,2.0,,5.0,30.0,,,4.0,,,,,3.0,5.0,,,4.0,,,,32.0,25.0,8.0,35.0,11.0,8.0,10.0,,11.0,7.0,,51.0,,35.0,2.0,,58.0,,,2.0,86.0,56.0,1.0,112.0,10.0,45.0,,38.0,,,24.0,,3.0,,30.0,,4.0,41.0,,,,52.0,128.0,,,29.0,,,,,2.0,72.0,,,,,,,9.0,63.0,,6.0,,4.0,4.0,9.0,10.0,,5.0,32.0,,118.0,6.0,4.0,106.0,16.0,13.0,,,2.0,4.0,5.0,3.0,,19.0,4.0,,,,9.0,6.0,,17.0,22.0,,,7.0,37.0,,8.0,,154.0,40.0,41.0,16.0,11.0,15.0,,10.0,53.0,,8.0,,9.0,,,200.0,114.0,,,3.0,9.0,10.0,,41.0,42.0,,36.0,19.0,,6.0,102.0,7.0,21.0,,37.0,,,3.0,18.0,,25.0,5.0,,6.0,,56.0,12.0,8.0,,34.0,3.0,74.0,4.0,16.0,201.0,110.0,13.0,16.0,,,,76.0,33.0,6.0,6.0,,,37.0,,,15.0,19.0,,15.0,15.0,12.0,9.0,,2.0,30.0,27.0,8.0,,,,,9.0,,4.0,,7.0,35.0,,44.0,,,55.0,4.0,,,45.0,3.0,,5.0,,7.0,71.0,,,,,7.0,4.0,,8.0,5.0,53.0,,66.0,43.0,65.0,7.0,,17.0,,12.0,11.0,,,150.0,,,5.0,,,34.0,,40.0,,1.0,7.0,19.0,99.0,18.0,2.0,,41.0,5.0,,11.0,7.0,4.0,3.0,3.0,,9.0,28.0,71.0,140.0,26.0,,,3.0,,,90.0,12.0,104.0,7.0,,,12.0,,,32.0,,1.0,24.0,75.0,4.0,,10.0,,,12.0,,77.0,35.0,,70.0,24.0,37.0,24.0,4.0,13.0,12.0,,4.0,,5.0,,7059.0
West Acton,,,9.0,7.0,7.0,,,,,8.0,2.0,,,15.0,,43.0,8.0,4.0,,5.0,,,,,,3.0,4.0,10.0,2.0,,21.0,4.0,,,,1.0,,,5.0,,2.0,,,,,,,,,,,,7.0,13.0,26.0,9.0,,,,,,,,14.0,8.0,,,,,5.0,,,,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,1.0,37.0,6.0,11.0,9.0,,2.0,,3.0,,,9.0,,6.0,,,10.0,,,,15.0,8.0,,18.0,2.0,4.0,,6.0,,,7.0,,1.0,,8.0,2.0,,7.0,,,,8.0,23.0,3.0,,,,,,,0.0,24.0,,,6.0,,,,,,,,,,,,,,,9.0,,17.0,1.0,,19.0,5.0,2.0,,,,,,,,,,,,,2.0,,,,4.0,,,,3.0,,2.0,,24.0,,9.0,3.0,2.0,4.0,,2.0,9.0,,1.0,,1.0,,,34.0,20.0,,,,2.0,2.0,,,9.0,,6.0,3.0,,,,1.0,4.0,,,,,0.0,24.0,,4.0,,,,2.0,,,,,10.0,,12.0,,,36.0,22.0,,5.0,,,2.0,14.0,6.0,,1.0,,,,,,4.0,,,,4.0,5.0,,,,5.0,7.0,,,,,,2.0,,,0.0,,6.0,,7.0,,,20.0,,,,10.0,,,,,,18.0,,,1.0,,,,,2.0,,9.0,,13.0,5.0,12.0,3.0,,,,,2.0,,,23.0,,,,,,3.0,,,,,1.0,3.0,18.0,3.0,,,7.0,1.0,,5.0,1.0,,,0.0,,1.0,,13.0,27.0,3.0,,,,,,16.0,,18.0,,,,,,,10.0,,,4.0,6.0,,,,,,2.0,,14.0,16.0,,12.0,,,6.0,,2.0,,,1.0,,,,1174.0
West Brompton,,,8.0,,15.0,,2.0,0.0,,17.0,5.0,1.0,1.0,36.0,8.0,103.0,17.0,7.0,0.0,31.0,6.0,,,1.0,6.0,8.0,9.0,25.0,5.0,,55.0,9.0,3.0,2.0,,3.0,1.0,,12.0,1.0,3.0,3.0,3.0,,0.0,1.0,0.0,1.0,5.0,4.0,,7.0,15.0,30.0,57.0,18.0,12.0,3.0,1.0,1.0,,,4.0,35.0,23.0,0.0,0.0,,0.0,7.0,,6.0,5.0,27.0,4.0,4.0,,1.0,3.0,2.0,16.0,,1.0,1.0,,,,,1.0,2.0,3.0,5.0,1.0,7.0,,,2.0,11.0,4.0,180.0,7.0,3.0,3.0,,13.0,1.0,1.0,22.0,1.0,17.0,0.0,,29.0,,1.0,1.0,38.0,19.0,0.0,40.0,3.0,8.0,4.0,12.0,,,81.0,,1.0,,64.0,4.0,,19.0,,4.0,,18.0,79.0,3.0,,16.0,5.0,,3.0,3.0,1.0,92.0,,6.0,5.0,6.0,,1.0,3.0,4.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,,2.0,54.0,1.0,37.0,2.0,1.0,50.0,15.0,5.0,4.0,,1.0,2.0,2.0,1.0,5.0,15.0,1.0,,30.0,,4.0,2.0,5.0,33.0,8.0,3.0,2.0,3.0,5.0,,4.0,,58.0,2.0,37.0,9.0,6.0,11.0,,6.0,28.0,,3.0,1.0,3.0,,,79.0,53.0,,,1.0,4.0,3.0,,18.0,23.0,,14.0,7.0,,,39.0,3.0,9.0,,2.0,,3.0,1.0,11.0,2.0,9.0,,1.0,3.0,2.0,3.0,1.0,1.0,,38.0,1.0,26.0,2.0,7.0,99.0,58.0,5.0,36.0,3.0,,2.0,42.0,20.0,1.0,2.0,,,1.0,,,22.0,7.0,2.0,1.0,14.0,13.0,1.0,,0.0,12.0,12.0,1.0,,,,,4.0,,1.0,1.0,1.0,15.0,,13.0,14.0,,66.0,,13.0,2.0,44.0,1.0,,3.0,1.0,1.0,103.0,1.0,,1.0,,,1.0,,7.0,2.0,27.0,,43.0,10.0,28.0,6.0,,2.0,,4.0,6.0,,3.0,47.0,,,1.0,1.0,3.0,7.0,,19.0,,0.0,3.0,8.0,47.0,5.0,1.0,,17.0,2.0,,8.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,41.0,100.0,7.0,,3.0,1.0,1.0,3.0,41.0,6.0,54.0,1.0,1.0,2.0,4.0,8.0,2.0,,,0.0,8.0,12.0,,,22.0,1.0,,6.0,,44.0,31.0,1.0,26.0,2.0,15.0,16.0,3.0,4.0,,,1.0,,1.0,,3825.0
West Croydon,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,21.0,,36.0,,222.0,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,25.0,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,27.0,,17.0,18.0,,,,,,,,,,,,,,,,,,,,,,172.0,,,,,,23.0,14.0,,,,,31.0,,,,,,,,15.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,32.0,,,,,,,,,,,,45.0,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,93.0,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,34.0,,,,,,,,,,1332.0
